"","symbol","date","open","high","low","close","volume","adjusted","ma_5","ma_30","vol_5","vol_30","rsi","sar","trend","adx"
"24","AMZN",2022-07-21,123.199996948242,124.849998474121,121.26000213623,124.629997253418,60239900,124.629997253418,118.583999633789,111.89900004069,5.07022208669108,5.49135064028009,82.0866584967554,108.692015460998,15.9379817924204,13.3838727564195
"25","AMZN",2022-07-22,125.01000213623,125.5,121.349998474121,122.419998168945,51463800,122.419998168945,120.357998657227,111.940333302816,4.37227082108121,5.56775261517316,72.2822546774604,110.630973422572,11.7890247463729,14.3213587819789
"26","AMZN",2022-07-25,122.699996948242,123.639999389648,120.029998779297,121.139999389648,50221300,121.139999389648,121.83399810791,112.106666564941,2.37971131094998,5.7687587658768,66.966208018267,112.712637143412,8.42736224623617,14.813353075356
"27","AMZN",2022-07-26,115.790000915527,118.150001525879,114.529998779297,114.809997558594,67075100,114.809997558594,121.153997802734,112.278666432699,3.75976450105517,5.76991014685123,47.034471762351,114.502867943335,0.3071296152592,13.9003217568369
"28","AMZN",2022-07-27,117.309997558594,121.900001525879,117.160003662109,120.970001220703,61582000,120.970001220703,120.793998718262,112.85533320109,3.65094926696187,5.74431600396296,59.9372592807693,114.529998779297,6.44000244140625,13.7808835697355
"29","AMZN",2022-07-28,121.569999694824,122.839996337891,118.080001831055,122.279998779297,82245500,122.279998779297,120.323999023437,113.520999908447,3.15065608460043,5.6362272681772,62.6689280686004,116.065798950195,6.21419982910156,13.8413196972215
"30","AMZN",2022-07-29,134.899993896484,137.649993896484,132.410003662109,134.949996948242,148892900,134.949996948242,122.829998779297,114.43033320109,7.37958271263193,6.75023820371621,77.3277673030182,117.386587097168,17.5634098510742,15.8293576785076
"31","AMZN",2022-08-01,134.960006713867,138.830001831055,133.509994506836,135.389999389648,76846900,135.389999389648,125.679998779297,115.487999725342,9.11205220361094,7.4536582373616,78.013881029755,120.628732185059,14.7612672045898,17.7856478714038
"32","AMZN",2022-08-02,134.720001220703,137.440002441406,134.089996337891,134.160003662109,61922400,134.160003662109,129.55,116.419333140055,7.26269561661753,7.98248101029974,74.5237664049614,123.904960721338,10.2550429407715,19.6022030505217
"33","AMZN",2022-08-03,136.210006713867,140.490005493164,136.050003051758,139.520004272461,71827800,139.520004272461,133.260000610352,117.447333272298,6.47979694849017,8.8860997518516,78.9110266483037,126.591468121087,12.928536151374,21.5871163482093
"34","AMZN",2022-08-04,140.580001831055,143.559997558594,139.550003051758,142.570007324219,70585000,142.570007324219,137.318002319336,118.568000284831,3.59617746455655,9.84568430840328,81.1631521860445,129.371175595502,13.1988317287164,23.7075526127235
"35","AMZN",2022-08-05,140.100006103516,142.860000610352,139.600006103516,140.800003051758,50686900,140.800003051758,138.488003540039,119.513333638509,3.58477108080702,10.5717375671854,76.3292650997091,132.492716427382,8.30728662437537,25.6765291440582
"36","AMZN",2022-08-08,142.050003051758,144.229995727539,138.289993286133,139.410003662109,52229000,139.410003662109,139.292004394531,120.278333791097,3.13937503519015,11.1573159694453,72.2259975384166,134.927518276249,4.48248538586043,27.6329012758321
"37","AMZN",2022-08-09,138.050003051758,138.949996948242,136.210006713867,137.830001831055,40434700,137.830001831055,140.02600402832,121.098667144775,1.76981249800096,11.5193059501101,67.4561279498477,136.210006713867,1.6199951171875,28.829228294651
"38","AMZN",2022-08-10,142.899993896484,144.600006103516,141.009994506836,142.690002441406,54773800,142.690002441406,140.660003662109,122.275000508626,2.08326781920213,11.8687613627059,74.0067913806752,136.210006713867,6.47999572753906,30.5056030241409
"39","AMZN",2022-08-11,143.860000610352,144.490005493164,139.759994506836,140.639999389648,44867300,140.639999389648,140.274002075195,123.33233388265,1.8005082117445,12.0495183374235,68.3842793861652,138.391406555176,2.24859283447265,31.7054001459614
"40","AMZN",2022-08-12,142.050003051758,143.570007324219,140.119995117188,143.550003051758,47643500,143.550003051758,140.824002075195,124.577000681559,2.34042328721383,12.1479951620162,72.4345177189044,139.759994506836,3.79000854492188,32.8194974733661
"41","AMZN",2022-08-15,142.800003051758,143.759994506836,141.490005493164,143.179992675781,39014600,143.179992675781,141.57799987793,125.697667185465,2.37797505340834,12.2650666433199,71.1499084164808,140.119995117188,3.05999755859375,33.8756556295342
"42","AMZN",2022-08-16,143.910003662109,146.570007324219,142,144.779998779297,59102900,144.779998779297,142.967999267578,126.740333811442,1.51359485227986,12.5193114505621,71.8834963069799,141.284797973633,3.49520080566407,35.1703198236593
"43","AMZN",2022-08-17,142.690002441406,143.380004882812,140.779998779297,142.100006103516,48149800,142.100006103516,142.85,127.666000620524,1.56288101507641,12.5964678115602,59.6877215595209,146.570007324219,-4.47000122070312,35.9627331642411
"44","AMZN",2022-08-18,141.320007324219,142.770004272461,140.380004882812,142.300003051758,37458700,142.300003051758,143.182000732422,128.531667327881,1.07676132253429,12.682633838902,57.4067797323113,146.570007324219,-4.27000427246094,36.5611523425915
"45","AMZN",2022-08-19,140.470001220703,141.110000610352,137.910003662109,138.229995727539,47792800,138.229995727539,142.117999267578,129.288000488281,2.41682084866787,12.5570969269481,42.8071258068485,146.322407226562,-8.09241149902343,36.2876770007536
"46","AMZN",2022-08-22,135.720001220703,136.320007324219,132.850006103516,133.220001220703,50461500,133.220001220703,140.126000976562,130.003667195638,4.51581513528569,12.1275599747627,30.3376669104989,145.817663012695,-12.5976617919922,34.6050810977978
"47","AMZN",2022-08-23,133.410003662109,134.990005493164,132.949996948242,133.619995117188,36252100,133.619995117188,137.894000244141,130.817000325521,4.39686324812951,11.4869121179747,29.1357446473276,144.780250459961,-11.1602553427734,33.0426706164817
"48","AMZN",2022-08-24,132.75,135.470001220703,132.100006103516,133.800003051758,38627000,133.800003051758,136.233999633789,131.597000376383,3.9567013812427,10.8283118897605,28.2200041335526,143.825830911445,-10.0258278596875,31.3622132923347
"49","AMZN",2022-08-25,135.259994506836,137.419998168945,134.279998779297,137.279998779297,37496300,137.279998779297,135.229998779297,132.485333760579,2.33878020813205,10.1188199153865,42.5654791909217,142.653248430652,-5.37324965135548,30.2272118770552
"50","AMZN",2022-08-26,136.550003051758,137.830001831055,130.5,130.75,53322700,130.75,133.733999633789,133.058666992188,2.33237602050138,9.47579180986792,29.0046411690042,141.597924197939,-10.8479241979387,28.1768374010008
"51","AMZN",2022-08-29,129.899993896484,131.949996948242,128.770004272461,129.789993286133,48101600,129.789993286133,133.047998046875,133.593000030518,2.94524669677661,8.77616028480568,26.355394748049,140.266173294186,-10.4761800080532,26.4630194076555
"52","AMZN",2022-08-30,131.25,132.070007324219,126.849998474121,128.729995727539,49203000,128.729995727539,132.069998168945,133.943666585286,3.47251555052984,8.33962657883759,23.0325452673448,138.656709631145,-9.92671390360547,25.3023861929496
"53","AMZN",2022-08-31,129.449996948242,130.589996337891,126.73999786377,126.769996643066,53648700,126.769996643066,130.663996887207,134.07699991862,3.98266111579938,8.18537189745152,19.8195552030248,136.767635846021,-9.99763920295439,24.2494641464718
"54","AMZN",2022-09-01,126,128.020004272461,123.660003662109,127.819999694824,56636100,127.819999694824,128.771997070312,134.183333333333,1.57042038254902,8.07843888230673,23.8883578663079,134.962661009216,-7.14266131439135,23.9390903727146
"55","AMZN",2022-09-02,129.5,131.380004882812,126.389999389648,127.51000213623,57429800,127.51000213623,128.123997497559,134.353000132243,1.16677966043849,7.8737183059382,23.4487312829897,132.702129539794,-5.19212740356386,22.7147081141712
"56","AMZN",2022-09-06,127.919998168945,128.619995117188,124.73999786377,126.110000610352,43888600,126.110000610352,127.387998962402,134.5186668396,1.00220648813302,7.63478438968652,21.0581203364863,131.380004882812,-5.27000427246094,21.9415908324787
"57","AMZN",2022-09-07,126.120002746582,129.820007324219,125.400001525879,129.479995727539,47900300,129.479995727539,127.537998962402,135.007666778564,1.2728576635988,6.74713472052691,39.2082930551634,129.836004638672,-0.356008911132818,20.895656225297
"58","AMZN",2022-09-08,127.720001220703,130.279998779297,127.099998474121,129.820007324219,43988500,129.820007324219,128.148001098633,135.302666982015,1.51969471416093,6.29021128933562,42.4395376765905,123.660003662109,6.16000366210938,19.7967353407771
"59","AMZN",2022-09-09,130.910003662109,133.690002441406,130.759994506836,133.270004272461,49387600,133.270004272461,129.23800201416,135.669000498454,2.71222739227132,5.80710565655324,58.0955354500869,123.660003662109,9.61000061035156,18.8738343314214
"60","AMZN",2022-09-12,134.100006103516,136.490005493164,134,136.449996948242,53826900,136.449996948242,131.026000976562,135.719000498454,3.95180008391391,5.80715906694181,68.8908211447455,124.061203613281,12.3887933349609,18.6424465787521
"61","AMZN",2022-09-13,131.009994506836,131.399993896484,126.269996643066,126.819999694824,72694000,126.819999694824,131.168000793457,135.43333384196,3.73796278252926,6.03039887411987,41.4292737064077,124.806931726074,2.01306796874999,17.9989571167409
"62","AMZN",2022-09-14,127.360000610352,128.839996337891,126.330001831055,128.550003051758,45316800,128.550003051758,130.982002258301,135.246333821615,3.86396935973462,6.15690083716204,46.0464893400952,125.5079161521,3.0420868996582,17.4014311877305
"63","AMZN",2022-09-15,127.379997253418,130.369995117188,125.5,126.279998779297,52887200,126.279998779297,130.274000549316,134.805000305176,4.41512483521079,6.31255742596601,41.6211434452276,136.490005493164,-10.2100067138672,16.4725402376082
"64","AMZN",2022-09-16,122.779998779297,123.870002746582,120.699996948242,123.529998779297,115667800,123.529998779297,128.325999450684,134.170333353678,4.88634038431467,6.46035474004794,37.1762708332629,136.490005493164,-12.9600067138672,16.5588845818043
"65","AMZN",2022-09-19,122.160003662109,124.709999084473,121.800003051758,124.660003662109,47279700,124.660003662109,125.968000793457,133.632333374023,1.94580901231544,6.56048738949504,40.3760544306087,135.858405151367,-11.1984014892578,16.4245532695746
"66","AMZN",2022-09-20,123.349998474121,124.400001525879,121.139999389648,122.190002441406,47698400,122.190002441406,125.042001342773,133.058333333333,2.47005492633605,6.78695765130168,35.3348598074296,135.252068823242,-13.0620663818359,16.4286335881871
"67","AMZN",2022-09-21,122.48999786377,123.76000213623,118.449996948242,118.540000915527,58498900,118.540000915527,123.040000915527,132.415333302816,2.92978627073168,7.21930055696178,28.8307196552991,134.669985948242,-16.1299850327148,16.9388926297623
"68","AMZN",2022-09-22,117.080001831055,118.790000915527,116.26000213623,117.309997558594,55229200,117.309997558594,121.246000671387,131.569333140055,3.18503368514476,7.45691433178806,25.8236632234974,133.696786608242,-16.3867890496484,17.7909017132935
"69","AMZN",2022-09-23,116,116.050003051758,112.059997558594,113.779998779297,65126700,113.779998779297,119.296000671387,130.673999786377,4.24528547914564,7.92789998188033,20.3347440681253,132.301843850481,-18.5218450711844,19.218045479731
"70","AMZN",2022-09-26,113.300003051758,117.339996337891,113.129997253418,115.150001525879,62723300,115.150001525879,117.394000244141,129.727333068848,3.25647615919523,8.03229273585105,24.0130916710209,130.277659221293,-15.1276576954136,20.1520114636097
"71","AMZN",2022-09-27,117.199996948242,118.319999694824,113.050003051758,114.410003662109,60094700,114.410003662109,115.838000488281,128.768333435059,2.01342185258411,8.08802902541784,21.0255589361342,128.455893055023,-14.0458893929133,20.7215875102789
"72","AMZN",2022-09-28,114.379997253418,118.699996948242,113.800003051758,118.01000213623,55763800,118.01000213623,115.732000732422,127.876000213623,1.8422863060948,7.7293678642836,34.9720991093024,126.81630350538,-8.80630136914928,21.1316546262071
"73","AMZN",2022-09-29,115.599998474121,116.069999694824,113.059997558594,114.800003051758,58969700,114.800003051758,115.230001831055,126.966000111898,1.63513046444184,7.60300995869487,28.9777744378393,125.340672910701,-10.5406698589433,21.6516668957107
"74","AMZN",2022-09-30,114.080001831055,116.919998168945,112.839996337891,113,59479600,113,115.074002075195,125.989333343506,1.83325709055239,7.44559167468923,26.3513038554347,124.01260537549,-11.0126053754904,21.8433277781385
"75","AMZN",2022-10-03,113.580001831055,116.910003662109,112.449996948242,115.879997253418,50941900,115.879997253418,115.220001220703,125.244333394368,1.86953201354051,7.29520943202449,39.132326010518,122.817344593801,-6.93734734038277,22.1047749722484
"76","AMZN",2022-10-04,119.889999389648,123,119.790000915527,121.089996337891,62812600,121.089996337891,116.555999755859,124.839999898275,3.11676458847113,7.17304583715715,54.9898963839036,112.059997558594,9.02999877929688,20.552518630868
"77","AMZN",2022-10-05,118.580001831055,121.75,117.690002441406,120.949996948242,48217500,120.949996948242,117.143998718262,124.417666625977,3.68514791105467,7.00939727842558,56.7083228103525,112.059997558594,8.88999938964844,19.5677304805207
"78","AMZN",2022-10-06,120.769996643066,121.529998779297,119.5,120.300003051758,42253800,120.300003051758,118.243998718262,123.967666625977,3.63102286462987,6.81699137930768,56.6082235642015,112.49759765625,7.80240539550782,18.6532843409125
"79","AMZN",2022-10-07,118,118.169998168945,113.879997253418,114.559997558594,54678000,114.559997558594,118.55599822998,123.210333251953,3.0952759038816,6.54361812613522,41.8191389138582,112.91769375,1.64230380859375,19.0083902812932
"80","AMZN",2022-10-10,115.099998474121,116.25,112.430000305176,113.669998168945,42339700,113.669998168945,118.113998413086,122.640999857585,3.67621163236688,6.60771860740841,40.612072752813,123,-9.33000183105469,19.5991145249445
"81","AMZN",2022-10-11,112.709999084473,115.480003356934,110.389999389648,112.209999084473,56432200,112.209999084473,116.337998962402,122.055000050863,4.00898684343939,6.73025133395769,37.6303156309759,123,-10.7900009155273,20.4987030245296
"82","AMZN",2022-10-12,112.48999786377,113.830001831055,111.400001525879,112.900001525879,45728700,112.900001525879,114.72799987793,121.527333577474,3.23561113762213,6.80896387131063,39.9639368338382,122.495599975586,-9.59559844970703,21.3340352027157
"83","AMZN",2022-10-13,107.879997253418,113.440002441406,105.349998474121,112.529998779297,86868100,112.529998779297,113.173999023438,121.052666982015,0.946851878231956,6.92622439610154,38.3913443482317,122.011375952148,-9.48137717285155,23.023209881799
"84","AMZN",2022-10-14,114.099998474121,114.959999084473,106.599998474121,106.900001525879,67737300,106.900001525879,111.641999816895,120.355333709717,2.70615311525976,7.26616600476967,24.9408538280599,121.011693303467,-14.1116917775879,24.0889098339402
"85","AMZN",2022-10-17,110.110000610352,114.190002441406,110.089996337891,113.790000915527,62782000,113.790000915527,111.666000366211,119.898000335693,2.72907081279004,7.23201117592514,47.0592068875839,120.071991613706,-6.2819906981787,25.0784883609283
"86","AMZN",2022-10-18,119.059997558594,119.519996643066,114.790000915527,116.360000610352,65607400,116.360000610352,112.496000671387,119.573000335693,3.46714980778349,7.16196209018615,53.0205318927989,119.519996643066,-3.15999603271484,24.3726241453627
"87","AMZN",2022-10-19,114.709999084473,116.589996337891,113.220001220703,115.069999694824,47198100,115.069999694824,112.930000305176,119.092667134603,3.66077133368208,6.95484000661847,50.3574684389086,119.519996643066,-4.44999694824219,24.0182836848863
"88","AMZN",2022-10-20,113.830001831055,118.23999786377,113.51000213623,115.25,48795100,115.25,113.474000549316,118.607000223796,3.78641331160465,6.68332530986809,50.8523759961946,118.66979675293,-3.41979675292968,23.2349462122566
"89","AMZN",2022-10-21,114.790000915527,119.589996337891,114.5,119.319999694824,55660500,119.319999694824,115.958000183105,118.142000071208,2.08893962400709,6.08660543235347,60.7685013925232,105.349998474121,13.9700012207031,22.1455735983256
"90","AMZN",2022-10-24,119.980003356934,120.389999389648,116.569999694824,119.819999694824,49531500,119.819999694824,117.163999938965,117.587666829427,2.25816946660452,5.02672368029992,62.7578894518632,105.349998474121,14.4700012207031,20.9194927910216
"91","AMZN",2022-10-25,119.650001525879,121.319999694824,118.949996948242,120.599998474121,50934600,120.599998474121,118.011999511719,117.380333455404,2.64393040735999,4.75365244600607,66.6074327474664,105.951598510742,14.6483999633789,19.5286813635179
"92","AMZN",2022-10-26,116,119.349998474121,114.76000213623,115.660003662109,68802300,115.660003662109,118.130000305176,116.950666809082,2.48839168005867,4.26686814259432,51.1349890077524,106.873702581787,8.78630108032226,19.2251465586608
"93","AMZN",2022-10-27,113.919998168945,114.120002746582,109.769996643066,110.959999084473,129605400,110.959999084473,117.27200012207,116.440000152588,4.00630961077547,4.02152398800488,40.5595815137538,107.740480408569,3.21951867590332,19.8663835116113
"94","AMZN",2022-10-28,97.9100036621094,103.959999084473,97.6600036621094,103.410003662109,223133400,103.410003662109,114.090000915527,115.769333648682,7.09818842457948,4.45291815062249,28.3393027597591,121.319999694824,-17.9099960327148,21.9235815354964
"95","AMZN",2022-10-31,103.559997558594,104.870002746582,100.73999786377,102.440002441406,99251400,102.440002441406,110.614001464844,115.028666941325,7.81047106732131,4.76045261406552,26.0311587475613,121.319999694824,-18.879997253418,23.5944155439674
"96","AMZN",2022-11-01,103.98999786377,104.580001831055,96.0599975585938,96.7900009155273,153370000,96.7900009155273,105.852001953125,114.182000223796,7.45005857936717,5.62339399286536,19.1780799784283,120.373599853516,-23.5835989379883,25.5795134230219
"97","AMZN",2022-11-02,97.3199996948242,97.7399978637695,92.0100021362305,92.120002746582,135761800,92.120002746582,101.14400177002,113.301333618164,7.13368886706696,6.85194810586374,14.4142525323713,118.91478371582,-26.7947809692383,27.7483808525705
"98","AMZN",2022-11-03,92.4700012207031,93.5,89.0199966430664,89.3000030517578,136683300,89.3000030517578,96.8120025634766,112.367667134603,6.19785213081617,8.08440192873114,10.8964094673635,116.762401189453,-27.4623981376953,29.9806313075347
"99","AMZN",2022-11-04,91.4899978637695,92.4400024414062,88.0400009155273,90.9800033569336,129101300,90.9800033569336,94.3260025024414,111.607667287191,5.32050511869113,8.97021617769511,14.0170706307156,113.988160734814,-23.0081573778809,32.1234300587371
"100","AMZN",2022-11-07,91.9499969482422,92.0999984741211,89.0400009155273,90.5299987792969,77495700,90.5299987792969,91.9440017700195,110.787000528971,2.89111183986316,9.72907787031262,12.5466863430051,110.8743815565,-20.3443827772031,34.1131717562821
"101","AMZN",2022-11-08,90.7900009155273,91.7200012207031,88.2300033569336,89.9800033569336,88703400,89.9800033569336,90.5820022583008,109.972667185465,1.0644810215686,10.4136921568238,11.4639983591766,108.134255879583,-18.1542525226497,36.0248142197462
"102","AMZN",2022-11-09,89.4700012207031,89.4800033569336,85.870002746582,86.1399993896484,90796200,86.1399993896484,89.3860015869141,108.910333760579,1.92004787274262,11.1640514178658,8.54511754801384,105.722945283897,-19.5829458942481,37.9834082223883
"103","AMZN",2022-11-10,92.9400024414062,98.6900024414062,91.6500015258789,96.629997253418,173414900,96.629997253418,90.8520004272461,108.304666900635,3.75728125788774,11.3252217269524,40.7504786311478,102.943533328673,-6.31353607525456,37.2771392325818
"104","AMZN",2022-11-11,97.879997253418,101.190002441406,96.6600036621094,100.790000915527,111590500,100.790000915527,92.8139999389648,107.897666931152,5.83028533475516,11.3699746011201,50.6862174009765,101.190002441406,-0.400001525878906,36.0772438239264
"105","AMZN",2022-11-14,98.7699966430664,100.120002746582,97.2900009155273,98.4899978637695,99533100,98.4899978637695,94.4059997558594,107.318000284831,6.12978144795363,11.3922532477349,49.0526739060141,101.190002441406,-2.70000457763672,34.963055230175
"106","AMZN",2022-11-15,103.209999084473,103.790000915527,97.3399963378906,98.9400024414062,111336300,98.9400024414062,96.1979995727539,106.579667154948,5.81395523523354,11.1847933805677,53.0277629085304,85.870002746582,13.0699996948242,33.1373223576353
"107","AMZN",2022-11-16,96.8499984741211,98.4899978637695,95.5400009155273,97.120002746582,87958800,97.120002746582,98.3940002441406,105.785334014893,1.64186854945386,10.9732251007543,51.897199062702,85.870002746582,11.25,31.7416738205971
"108","AMZN",2022-11-17,95.370002746582,96.9700012207031,94.0299987792969,94.8499984741211,82617900,94.8499984741211,98.0380004882813,104.937000528971,2.21345274393347,10.7947213461381,49.0569066839031,86.5868026733398,8.26319580078125,30.6935418982076
"109","AMZN",2022-11-18,95.9499969482422,95.9899978637695,92.4800033569336,94.1399993896484,72428200,94.1399993896484,96.7080001831055,104.25633392334,2.14323904132553,10.810799533755,48.6932616818544,87.2749306030273,6.86506878662109,29.9720583653828
"110","AMZN",2022-11-21,93.9700012207031,95.0199966430664,90.5899963378906,92.4599990844727,84330300,92.4599990844727,95.5020004272461,103.549333953857,2.54812258817532,10.8673334968299,45.613275773537,87.9355334155273,4.52446566894531,29.6019506517486
"111","AMZN",2022-11-22,92.620002746582,93.3499984741211,90.870002746582,93.1999969482422,62192000,93.1999969482422,94.3539993286133,102.915667215983,1.79314977435957,10.8991059938954,48.3130145236987,88.5697121155274,4.63028483271484,29.258279203374
"112","AMZN",2022-11-23,93.2399978637695,94.5800018310547,92.8300018310547,94.129997253418,59414700,94.129997253418,93.7559982299805,102.290000406901,0.931788589862245,10.8448019153602,51.0344388329394,89.1785236675274,4.95147358589061,28.5971496513308
"113","AMZN",2022-11-25,93.7900009155273,94.4300003051758,93.0699996948242,93.4100036621094,35088600,93.4100036621094,93.4679992675781,101.652667236328,0.703753969772518,10.7839169797052,47.1149818936332,89.7629827574474,3.64702090466201,27.9832436387192
"114","AMZN",2022-11-28,93.9300003051758,96.4000015258789,93.4300003051758,93.9499969482422,74943100,93.9499969482422,93.4299987792969,101.221000417074,0.662305823324328,10.8257350191893,48.2872103650178,90.3240634837706,3.62593346447163,26.8429283289479
"115","AMZN",2022-11-29,94.0400009155273,94.4100036621094,91.4400024414062,92.4199981689453,65567300,92.4199981689453,93.4219985961914,100.508666992188,0.677029878354735,10.6721599181856,39.9549720393333,90.8627009810408,1.55729718790448,26.2081920431458
"116","AMZN",2022-11-30,92.4700012207031,96.5400009155273,91.5299987792969,96.5400009155273,102805800,96.5400009155273,94.0899993896484,99.8480003356934,1.52274474684171,10.2626642408363,57.0482061580398,91.3797929784203,5.16020793710705,25.0106523420645
"117","AMZN",2022-12-01,96.9899978637695,97.2300033569336,94.9199981689453,95.5,68488000,95.5,94.3639999389648,99.1956670125326,1.64970653777371,9.87643611866965,49.9779441293591,91.5299987792969,3.97000122070312,23.7066407280845
"118","AMZN",2022-12-02,94.4800033569336,95.3600006103516,93.7799987792969,94.129997253418,72496400,94.129997253418,94.5079986572266,98.4916669209798,1.57536478707134,9.43549176458584,44.1487864386342,92.0203988647461,2.10959838867187,22.7746598075976
"119","AMZN",2022-12-05,93.0500030517578,94.0599975585938,90.8199996948242,91.0100021362305,71535500,91.0100021362305,93.9199996948242,97.5480003356934,2.24293316352257,8.66476675260659,34.5372978995446,103.790000915527,-12.7799987792969,22.578111931819
"120","AMZN",2022-12-06,90.5,91.0400009155273,87.9000015258789,88.25,75503600,88.25,93.0860000610352,96.4956670125326,3.41116225500868,7.73361671096993,27.9734486064277,103.790000915527,-15.5400009155273,22.9679719996763
